time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,surface_partial_pressure_of_carbon_dioxide_in_air
2016-11-13 00:05:00,404.2693615155,411.0644193738
2016-11-13 01:05:00,406.1897531321,410.9533407102
2016-11-13 02:05:00,398.9056117554,411.17649154
2016-11-13 03:05:00,403.2549380432,411.3900277536
2016-11-13 04:05:00,401.0414507772,411.2046002312
2016-11-13 05:05:00,399.6833929599,411.1033955717
2016-11-13 06:05:00,400.5737485265,411.3192507394
2016-11-13 07:05:00,389.5327637964,411.1365571872
2016-11-13 08:05:00,389.3394741892,410.6563559307
2016-11-13 09:05:00,389.3590687282,410.5948889248
2016-11-13 10:05:00,389.8440284289,414.3593955724
2016-11-13 11:05:00,390.1360891795,414.7812946967
2016-11-13 12:05:00,390.7850563369,415.1360459136
2016-11-13 13:05:00,394.3382371083,413.9516885913
2016-11-13 14:05:00,393.284738928,415.8343914069
2016-11-13 14:06:00,393.5741117691,415.8374137798
2016-11-13 15:05:00,398.9388141843,416.2933519038
2016-11-13 16:05:00,398.1805178606,415.6974257409
2016-11-13 17:05:00,398.5873838309,415.706064867
2016-11-13 18:05:00,400.462493489,414.6046239826
2016-11-13 19:05:00,402.1348829399,414.6338585048
2016-11-13 20:05:00,401.5463511254,412.4009009283
2016-11-13 21:05:00,398.7432080489,412.0783814484
2016-11-13 22:05:00,397.7038544836,412.2495855703
2016-11-13 23:05:00,395.6488266579,411.1923683112
2016-11-14 00:05:00,391.7828254791,410.2240694498
2016-11-14 01:05:00,390.1402424816,408.5602547191
2016-11-14 02:05:00,383.1063204211,408.0207552929
2016-11-14 02:06:00,383.3964758615,408.0191349215
2016-11-14 03:05:00,389.3755448639,408.6235478113
2016-11-14 04:05:00,389.6671532747,408.6146162164
2016-11-14 05:05:00,389.5170998163,408.7814400272
2016-11-14 06:05:00,389.440373386,408.478969161
2016-11-14 07:05:00,389.4462195356,408.433031552
2016-11-14 08:05:00,389.8501418702,408.8414731029
2016-11-14 09:05:00,389.5077411794,408.9027001159
2016-11-14 10:05:00,388.8668715903,408.6206332142
2016-11-14 11:05:00,388.6900238506,408.6906045886
2016-11-14 12:05:00,389.4175165173,408.4981175931
2016-11-14 13:05:00,393.9763823779,408.5695131527
2016-11-14 14:05:00,393.2067172465,409.1700718948
2016-11-14 14:06:00,393.5561081298,409.1703815581
2016-11-14 15:05:00,403.1530553499,410.0039379705
2016-11-14 16:05:00,405.4044295035,409.8535636268
2016-11-14 17:05:00,404.0696260657,410.090892054
2016-11-14 18:05:00,406.1225087041,409.9489424242
2016-11-14 19:05:00,405.870901527,409.9188167598
2016-11-14 20:05:00,405.809571785,409.6350870865
2016-11-14 21:05:00,406.0352516654,409.6612574776
2016-11-14 22:05:00,403.7835999397,409.5505035285
2016-11-14 23:05:00,404.3001480385,409.0908470681
2016-11-15 00:05:00,404.7121542342,409.3927411406
2016-11-15 01:05:00,405.2913993749,408.903859517
2016-11-15 02:05:00,397.1316103298,409.2796832452
2016-11-15 02:06:00,397.3653826384,409.2803679215
2016-11-15 03:05:00,403.4409627985,408.6196499458
2016-11-15 04:05:00,404.8446075609,409.8995059681
2016-11-15 05:05:00,404.7795220276,411.8331778818
2016-11-15 06:05:00,404.5087623708,411.370454966
2016-11-15 07:05:00,405.4388998547,411.2275210414
2016-11-15 08:05:00,406.2752042383,413.5915747496
2016-11-15 09:05:00,407.8035851358,415.4614777676
2016-11-15 10:05:00,406.8861097404,414.9040576135
2016-11-15 11:05:00,402.6371480659,412.710619957
2016-11-15 12:05:00,400.5890321298,411.3761849827
2016-11-15 13:05:00,398.9068111413,407.2789772524
2016-11-15 14:06:00,391.4490775009,406.9615272667
2016-11-15 15:05:00,398.7472893878,407.6209191818
2016-11-15 16:05:00,398.4038880665,407.9016937623
2016-11-15 17:05:00,397.2864133564,407.7410732958
2016-11-15 18:05:00,398.7782198372,408.3817167262
2016-11-15 19:05:00,399.8652918277,408.2619665583
2016-11-15 20:05:00,399.3429249938,408.5248197621
2016-11-15 21:05:00,400.32534885,409.0770460787
2016-11-15 22:05:00,401.5421429942,408.9569101008
2016-11-15 23:05:00,405.9233386792,409.4171176958
2016-11-16 00:05:00,408.2279998355,409.0258243726
2016-11-16 01:05:00,409.2462236478,409.0052130101
2016-11-16 02:06:00,399.8516325356,409.143353191
2016-11-16 03:05:00,405.7489445404,409.5527395998
2016-11-16 04:05:00,403.2417790663,409.724947682
2016-11-16 05:05:00,400.9084080379,409.3019751535
2016-11-16 06:05:00,383.8994126436,409.3921090934
2016-11-16 07:05:00,383.0018676152,410.2183860109
2016-11-16 08:05:00,382.8761822518,409.9679799344
2016-11-16 09:05:00,382.6426275461,409.9674497105
2016-11-16 10:05:00,384.4385023439,410.8719734656
2016-11-16 11:05:00,394.0385585437,410.2400783853
2016-11-16 12:05:00,399.7170203142,410.0888243842
2016-11-16 13:05:00,402.3763604463,410.2777109249
2016-11-16 14:06:00,396.1923335252,410.4387052051
2016-11-16 15:05:00,404.2658113332,410.751811183
2016-11-16 16:05:00,404.7431669271,411.0115489953
2016-11-16 17:05:00,404.3103462456,410.6482718179
2016-11-16 18:05:00,403.9734216081,410.8195875671
2016-11-16 19:05:00,403.9590221235,411.0374461057
2016-11-16 20:05:00,403.7873523042,411.3000680473
2016-11-16 21:05:00,403.2359192094,411.8967189304
2016-11-16 22:05:00,401.5419168243,411.857607857
2016-11-16 23:05:00,401.7526489295,411.9997525124
2016-11-17 00:05:00,400.0474648409,411.9291272636
2016-11-17 01:05:00,401.7359401986,411.424797342
2016-11-17 01:06:00,401.6860350358,411.4227259972
2016-11-17 02:06:00,395.6550154892,410.908432294
2016-11-17 03:05:00,402.0284280163,411.6005673807
2016-11-17 03:06:00,402.1332963237,411.6007267688
2016-11-17 04:05:00,402.1432812114,411.7326816269
2016-11-17 04:06:00,402.2032136689,411.7324834919
2016-11-17 05:05:00,401.3867120035,411.6519188938
2016-11-17 05:06:00,401.4764988897,411.6514037841
2016-11-17 06:05:00,400.8454115778,411.2777254077
2016-11-17 06:06:00,400.8578830496,411.2763787377
2016-11-17 07:05:00,400.7692538155,411.3967552614
2016-11-17 07:06:00,400.8249136442,411.3978713847
2016-11-17 08:05:00,400.7778277114,411.2671383242
2016-11-17 08:06:00,400.8398717,411.2663490047
2016-11-17 09:05:00,399.7843308308,411.1453546754
2016-11-17 09:06:00,399.6256322477,411.1446949395
2016-11-17 10:05:00,400.6055831659,411.3978748057
2016-11-17 10:06:00,400.4936929435,411.3979933051
2016-11-17 11:05:00,400.3133789785,410.89257269
2016-11-17 11:06:00,400.3041111522,410.8913673351
2016-11-17 12:05:00,399.7451138486,413.7233797077
2016-11-17 12:06:00,399.7636318776,413.7285783332
2016-11-17 13:05:00,397.9446485848,412.4449982876
2016-11-17 13:06:00,397.9217863311,412.4423125127
2016-11-17 14:06:00,384.5805370507,416.8244939876
2016-11-17 15:05:00,385.8617227979,414.4324468095
2016-11-17 15:06:00,385.8400978699,414.4274734903
2016-11-17 16:05:00,384.9778199276,415.773124863
2016-11-17 16:06:00,384.9711736163,415.775181173
2016-11-17 17:05:00,384.473517559,413.2960552303
2016-11-17 17:06:00,384.3618924254,413.2911317688
2016-11-17 18:05:00,383.6533843244,413.5054330512
2016-11-17 18:06:00,383.4911896538,413.504655671
2016-11-17 19:05:00,383.9089511884,416.3244397415
2016-11-17 19:06:00,384.0540648902,416.3292878377
2016-11-17 20:05:00,381.8007340242,413.755152761
2016-11-17 20:06:00,381.8624372893,413.7497127853
2016-11-17 21:05:00,377.4551936837,413.4088142639
2016-11-17 21:06:00,377.5067234148,413.4079615689
2016-11-17 22:05:00,374.3716074513,413.3375820991
2016-11-17 22:06:00,374.2826301505,413.3368576097
2016-11-17 23:05:00,378.45392302,412.9925773594
2016-11-17 23:06:00,378.424909018,412.9916358687
2016-11-18 00:05:00,378.9102578337,412.4450844483
2016-11-18 00:06:00,378.8802353195,412.4434794086
2016-11-18 01:05:00,380.573494942,412.9697072317
2016-11-18 01:06:00,380.08120528,412.970646543
2016-11-18 02:06:00,375.014036242,413.4271903571
2016-11-18 03:05:00,382.3376511226,412.8913667077
2016-11-18 03:06:00,382.4206143597,412.8901655971
2016-11-18 04:05:00,383.8252837404,413.467574485
2016-11-18 04:06:00,383.8532753516,413.468272349
2016-11-18 05:05:00,386.5083734271,416.1017400231
2016-11-18 05:06:00,386.3977917592,416.1066648827
2016-11-18 06:05:00,389.6961664199,417.6783658007
2016-11-18 06:06:00,389.716629657,417.6815842023
2016-11-18 07:05:00,393.4515251049,424.2965037399
2016-11-18 07:06:00,393.5518813225,424.3088106329
2016-11-18 08:05:00,386.5874892055,422.242992276
2016-11-18 08:06:00,386.4826363188,422.2398534317
2016-11-18 09:05:00,382.0106633975,422.5264625449
2016-11-18 09:06:00,381.9661978781,422.5268390889
2016-11-18 10:05:00,387.3703969282,420.5215372199
2016-11-18 10:06:00,387.4696706144,420.5175985284
2016-11-18 11:05:00,392.6531787154,418.4326315121
2016-11-18 11:06:00,392.646532404,418.4288515434
2016-11-18 12:05:00,396.582891274,420.202563263
2016-11-18 12:06:00,396.4799942429,420.2053411914
2016-11-18 13:05:00,391.9786680648,421.4816847572
2016-11-18 13:06:00,391.9770283329,421.4836116992
2016-11-18 14:06:00,384.1217410971,421.2361172089
2016-11-18 15:05:00,388.5799305042,421.2751048606
2016-11-18 15:06:00,388.3138981413,421.2751048606
2016-11-18 16:05:00,389.164620857,420.3827329108
2016-11-18 16:06:00,389.1580002467,420.3804811952
2016-11-18 17:05:00,391.7964162349,419.3868960164
2016-11-18 17:06:00,391.6474936261,419.3847013611
2016-11-18 18:05:00,392.6453090303,417.6599807402
2016-11-18 18:06:00,392.5623303726,417.6564859149
2016-11-18 19:05:00,389.1554404145,418.4972785524
2016-11-18 19:06:00,389.1682087343,418.4985572383
2016-11-18 20:05:00,385.5797865778,416.8980260883
2016-11-18 20:06:00,385.7420341193,416.8948286127
2016-11-18 21:05:00,385.1044905009,416.4473600824
2016-11-18 21:06:00,385.0535714286,416.446329464
2016-11-18 22:05:00,383.8819701456,415.5275593261
2016-11-18 22:06:00,383.8798597159,415.5259194095
2016-11-18 23:06:00,382.5218905063,412.2963182536
2016-11-19 00:05:00,382.030748828,412.0314045412
2016-11-19 00:06:00,382.0715249507,412.0308967486
2016-11-19 01:05:00,381.2484579324,411.894549661
2016-11-19 01:06:00,381.2529376388,411.8945988546
2016-11-19 02:06:00,374.942655646,414.1202052869
2016-11-19 03:06:00,381.6585793788,408.5823780176
2016-11-19 04:06:00,384.8408586232,407.8310237469
2016-11-19 05:06:00,388.629547386,411.0145822468
2016-11-19 06:06:00,390.5611549744,409.7468715731
2016-11-19 07:06:00,397.711633358,412.2266321255
2016-11-19 08:06:00,392.6349206349,411.3455207897
2016-11-19 09:06:00,390.9034460071,412.0122409972
2016-11-19 10:06:00,387.0022959673,410.4519739663
2016-11-19 11:06:00,384.51710667,411.3036599308
2016-11-19 12:06:00,384.3721386079,409.8036105628
2016-11-19 13:06:00,383.145475231,409.8413897831
2016-11-19 14:06:00,376.0240733887,410.0303345345
2016-11-19 15:06:00,382.3792526798,411.0238252654
2016-11-19 16:06:00,383.0993639828,410.6967364751
2016-11-19 17:06:00,384.5353304822,411.2114896754
2016-11-19 18:06:00,387.5992063492,410.8363713525
2016-11-19 19:06:00,397.4302197275,410.9925138451
2016-11-19 20:06:00,409.0572621104,409.5513524975
2016-11-19 21:06:00,410.0171752063,409.3898396128
2016-11-19 22:06:00,407.7469946816,407.8995819717
2016-11-19 23:06:00,399.8341386353,407.127069334
2016-11-20 00:06:00,394.8521054363,406.6980339538
2016-11-20 01:06:00,388.9101968364,407.7263963236
2016-11-20 02:06:00,381.7118526743,406.2118795061
2016-11-20 03:06:00,387.5658257258,407.4570081248
2016-11-20 04:06:00,390.2893672725,406.936912277
2016-11-20 05:06:00,388.2691319187,408.8513131722
2016-11-20 06:06:00,389.1185301697,407.9038103032
2016-11-20 07:06:00,388.4369911177,404.9021278919
2016-11-20 08:06:00,386.5474271459,404.38955814
2016-11-20 09:06:00,387.4256175124,404.5282990185
2016-11-20 10:06:00,393.8342105985,405.1550331288
2016-11-20 11:06:00,397.6323710831,404.6707424336
2016-11-20 12:06:00,402.4745524577,404.4806657143
2016-11-20 13:06:00,404.4048921238,404.780234234
2016-11-20 14:06:00,402.2171094114,404.8587504275
2016-11-20 15:06:00,407.9410176275,405.4785653478
2016-11-20 16:06:00,406.9898634756,405.7384858752
2016-11-20 17:06:00,401.5573032322,405.7703496435
2016-11-20 18:06:00,386.5374379746,406.6184392381
2016-11-20 19:06:00,382.3844545878,405.7921735802
2016-11-20 20:06:00,380.7506099734,405.8903443967
2016-11-20 21:06:00,378.6048571703,406.4308874237
2016-11-20 22:06:00,377.6363187762,405.931323417
2016-11-20 23:06:00,376.5847794501,405.9302838059
2016-11-21 00:06:00,376.3588014365,405.9397328602
2016-11-21 01:06:00,376.6616189654,406.9200466689
2016-11-21 02:06:00,370.8023514818,408.3731240403
2016-11-21 03:06:00,377.4158784988,408.5358465994
2016-11-21 04:06:00,377.3960989116,409.4289921102
2016-11-21 05:06:00,377.719138087,410.2127890956
2016-11-21 06:06:00,377.6803773611,410.5347691547
2016-11-21 07:06:00,378.6758368287,411.4003856389
2016-11-21 08:06:00,381.1266448721,411.7344669091
2016-11-21 09:06:00,382.699543548,411.9963166645
2016-11-21 10:06:00,382.1132494449,411.6549869089
2016-11-21 11:06:00,381.9937323519,412.1175610212
2016-11-21 12:06:00,382.7383556762,411.7153424946
2016-11-21 13:06:00,383.1276523563,411.1823175333
2016-11-21 14:06:00,377.6814568084,410.0445342711
2016-11-21 15:06:00,384.2376600323,410.6557427499
2016-11-21 16:06:00,383.9801039011,411.0471628214
2016-11-21 17:06:00,384.4310935658,410.674757792
2016-11-21 18:06:00,384.4554102585,411.0852177555
2016-11-21 19:06:00,385.9443176522,410.85381906
2016-11-21 20:06:00,385.1753844889,410.6920999135
2016-11-21 21:06:00,383.9372584094,410.7218154996
2016-11-21 22:06:00,383.1948351016,410.8328085768
2016-11-21 23:06:00,383.1453141706,410.5202842189
2016-11-22 00:06:00,386.4267757765,410.2068195327
2016-11-22 01:06:00,390.085810922,410.4697231581
2016-11-22 02:06:00,379.9239452258,410.4488739255
2016-11-22 03:06:00,387.5996141404,410.4391842069
2016-11-22 04:06:00,388.106227897,410.3279645412
2016-11-22 05:06:00,390.9361035721,410.1362819372
2016-11-22 06:06:00,391.9861796474,409.8268361144
2016-11-22 07:06:00,392.9544781643,409.6848638634
2016-11-22 08:06:00,384.8654940099,409.4125527769
2016-11-22 09:06:00,382.1619582202,410.9058148337
2016-11-22 10:06:00,382.5711098775,412.5089890314
2016-11-22 11:06:00,384.9038743592,413.2447857745
2016-11-22 12:06:00,388.6976416646,414.0215705671
2016-11-22 13:06:00,391.6199146037,410.8844980128
2016-11-22 14:06:00,387.9751247361,410.5875498854
2016-11-22 15:06:00,395.3850371467,409.0695886911
2016-11-22 16:06:00,392.5178331551,408.8561207766
2016-11-22 17:06:00,393.5043520575,410.2425051531
2016-11-22 18:06:00,382.3033349782,410.3255525544
2016-11-22 19:06:00,381.7055164898,410.2154308199
2016-11-22 20:06:00,381.9225607917,409.0706293985
2016-11-22 21:06:00,382.6891671464,409.2397428574
2016-11-22 22:06:00,384.4500609973,408.5879257849
2016-11-22 23:06:00,387.8101714779,408.4870396159
2016-11-23 00:06:00,387.8217027168,408.2357541169
2016-11-23 01:06:00,385.323775941,409.7381328498
2016-11-23 02:06:00,378.3641164295,409.9714257817
2016-11-23 03:06:00,384.7624256381,410.1436253281
2016-11-23 04:06:00,386.1829337665,409.6616393019
2016-11-23 05:06:00,397.3294438962,410.4135744823
2016-11-23 06:06:00,402.1458898758,410.1745001341
2016-11-23 07:06:00,401.9534124243,409.9337298202
2016-11-23 08:06:00,401.7233016695,410.4056477504
2016-11-23 09:06:00,401.3743043562,410.1551798316
2016-11-23 10:06:00,401.209686926,410.9384191626
2016-11-23 11:06:00,402.3559606053,410.6274402325
2016-11-23 12:06:00,399.3486717658,410.8987188642
2016-11-23 13:06:00,400.1738835431,411.0401245991
2016-11-23 14:06:00,390.7689091756,411.5229101779
2016-11-23 15:06:00,387.2966149903,411.1216449003
2016-11-23 16:06:00,399.3065493325,411.6430343841
2016-11-23 17:06:00,402.0093483565,411.6443728875
2016-11-23 18:06:00,402.9457740494,411.8147773701
2016-11-23 19:06:00,403.402774351,411.7851878692
2016-11-23 20:06:00,404.7198611454,411.1979911988
2016-11-23 21:06:00,406.547012501,410.9868167855
2016-11-23 22:06:00,405.5407208652,411.8724311161
2016-11-23 23:06:00,405.3057029087,411.1087047391
2016-11-24 00:06:00,397.9130924966,411.3079415095
2016-11-24 01:06:00,387.7162013049,411.0274761992
2016-11-24 02:06:00,382.7588309071,410.3354037285
2016-11-24 03:06:00,384.474847164,410.5457860919
2016-11-24 04:06:00,382.8538428325,410.2851549003
2016-11-24 05:06:00,380.5724120679,409.7024198761
2016-11-24 06:06:00,384.0014769581,409.3985275396
2016-11-24 07:06:00,384.3048496313,409.0772399993
2016-11-24 08:06:00,385.4598582669,409.4993492314
2016-11-24 09:06:00,388.5305946213,409.4606991142
2016-11-24 10:06:00,389.121220221,409.7615792909
2016-11-24 11:06:00,389.1216417194,409.8322410778
2016-11-24 12:06:00,390.7521623215,409.3208731334
2016-11-24 13:06:00,392.7581284097,409.460347259
2016-11-24 14:06:00,389.7013323464,409.1295380186
2016-11-24 14:07:00,389.8806748088,409.1286805209
2016-11-24 15:06:00,397.3300744305,408.8772645288
2016-11-24 16:06:00,392.064735998,409.2882357632
2016-11-24 17:06:00,388.9453251364,409.0880356216
2016-11-24 18:06:00,390.6494503386,409.1779266774
2016-11-24 19:06:00,390.8462044576,409.4593378248
2016-11-24 20:06:00,388.0312388628,409.8408104366
2016-11-24 21:06:00,385.546974806,409.9016907253
2016-11-24 22:06:00,385.8039209639,409.6087903043
2016-11-24 23:06:00,384.8217438386,409.0265065323
2016-11-25 00:06:00,386.0944704883,408.4508130153
2016-11-25 01:06:00,385.0365470022,408.1673991623
2016-11-25 02:06:00,378.8309215396,407.6444070743
2016-11-25 02:07:00,379.0255443499,407.6433307954
2016-11-25 03:06:00,383.0453984703,406.5737350141
2016-11-25 04:06:00,383.0235799271,406.4822648616
2016-11-25 05:06:00,382.9628670121,407.6613976856
2016-11-25 06:06:00,384.2609829482,407.789004784
2016-11-25 07:06:00,385.2421697234,408.080865621
2016-11-25 08:06:00,386.0489555062,408.6959600103
2016-11-25 09:06:00,386.8613475615,409.8108367485
2016-11-25 10:06:00,387.1255825589,409.3001065622
2016-11-25 11:06:00,386.9039223346,409.9728377864
2016-11-25 12:06:00,386.9060709488,410.1132662922
2016-11-25 13:06:00,388.410409299,410.5552956403
2016-11-25 14:06:00,383.363002714,410.1659417126
2016-11-25 14:07:00,383.6026862818,410.1649297946
2016-11-25 15:06:00,387.5067542561,410.4961072804
2016-11-25 16:06:00,390.0954985333,410.4866235467
2016-11-25 17:06:00,386.6722420978,413.1190057126
2016-11-25 18:06:00,385.2679085451,413.8200887686
2016-11-25 19:06:00,385.231508896,414.2932474481
2016-11-25 20:06:00,386.1399032267,412.9454166985
2016-11-25 21:06:00,387.523281794,412.5303438657
2016-11-25 22:06:00,396.8974387971,412.7010107332
2016-11-25 23:06:00,402.9003824328,411.4051421096
2016-11-26 00:06:00,403.3131048332,409.624261961
2016-11-26 01:06:00,401.5230076487,409.6714342191
2016-11-26 02:06:00,394.7508943992,410.8834582728
2016-11-26 02:07:00,395.0301892778,410.8856111742
2016-11-26 03:06:00,399.6990295255,412.448617633
2016-11-26 04:06:00,400.0959405927,412.861791773
2016-11-26 05:06:00,400.6316137566,413.2878805214
2016-11-26 06:06:00,404.0047153001,413.2957515166
2016-11-26 07:06:00,402.5204683773,409.3962694843
2016-11-26 08:06:00,402.1804561779,408.1242824601
2016-11-26 09:06:00,401.038572251,408.0874918405
2016-11-26 10:06:00,400.8226793596,405.2888584728
2016-11-26 11:06:00,400.4100289223,406.2475201665
2016-11-26 12:06:00,398.5711921211,406.2192002721
2016-11-26 13:06:00,392.4893940017,406.0757077052
2016-11-26 14:07:00,397.1505229323,407.5356545192
2016-11-26 15:06:00,400.3561216657,407.8924458315
2016-11-26 16:06:00,398.8991213641,407.7729098642
2016-11-26 17:06:00,399.7108383365,407.5141495062
2016-11-26 18:06:00,401.1096272994,407.5140796076
2016-11-26 19:06:00,403.4162177537,407.2298394893
2016-11-26 20:06:00,404.0861501768,407.3590735642
